Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
108896,STEM,Junior,3.566,13.26,Copywriting/Drafting,Beginner,3,True,17.61,7,Strict_Ban,9,4.0,63.18,Low
108899,STEM,Freshman,2.837,13.02,Direct_Answer_Generation,Intermediate,4,False,6.87,6,Strict_Ban,7,3.003,91.05,Medium
108914,STEM,Senior,3.598,15.02,Copywriting/Drafting,Advanced,3,True,8.6,4,Allowed_With_Citation,6,4.0,73.95,Medium
108915,STEM,Freshman,3.589,10.05,Debugging/Troubleshooting,Beginner,1,True,4.83,4,Allowed_With_Citation,7,3.767,88.13,Medium
108922,STEM,Freshman,3.519,6.51,Ideation,Advanced,4,False,7.07,3,Strict_Ban,1,3.754,89.11,Low
108925,STEM,Sophomore,3.145,3.12,Debugging/Troubleshooting,Advanced,3,True,7.7,4,Allowed_With_Citation,6,3.662,91.55,High
108928,STEM,Sophomore,3.238,4.28,Summarizing_Reading,Advanced,4,False,13.88,4,Allowed_With_Citation,2,3.471,83.55,Medium
108929,STEM,Senior,3.279,2.55,Debugging/Troubleshooting,Beginner,3,False,10.47,3,Allowed_With_Citation,4,3.39,59.62,Medium
108932,STEM,Senior,3.726,9.35,Direct_Answer_Generation,Intermediate,3,False,4.43,5,Allowed_With_Citation,8,3.749,67.38,Medium
108933,STEM,Sophomore,3.678,6.68,Debugging/Troubleshooting,Intermediate,2,False,8.51,2,Allowed_With_Citation,6,3.942,52.29,Low
108937,STEM,Senior,3.534,21.55,Debugging/Troubleshooting,Intermediate,5,False,5.26,3,Actively_Encouraged,7,3.582,64.65,High
108949,STEM,Junior,2.145,5.09,Ideation,Intermediate,2,False,12.63,1,Actively_Encouraged,5,2.384,92.67,Medium
108951,STEM,Senior,3.398,0.12,Debugging/Troubleshooting,Intermediate,4,True,18.56,4,Allowed_With_Citation,3,3.676,80.01,Medium
108953,STEM,Sophomore,3.056,35.67,Debugging/Troubleshooting,Advanced,3,True,4.12,8,Allowed_With_Citation,5,3.045,59.28,High
108961,STEM,Graduate,3.367,32.83,Summarizing_Reading,Advanced,4,False,13.47,7,Allowed_With_Citation,6,3.898,90.31,High
108964,STEM,Sophomore,3.149,0.61,Debugging/Troubleshooting,Intermediate,5,True,16.46,3,Allowed_With_Citation,5,3.42,56.01,Low
108970,STEM,Graduate,3.32,5.15,Ideation,Advanced,4,False,7.73,2,Allowed_With_Citation,2,3.255,88.94,Medium
108971,STEM,Freshman,3.551,2.07,Debugging/Troubleshooting,Beginner,2,False,3.57,3,Allowed_With_Citation,5,3.44,81.42,Medium
108973,STEM,Senior,2.42,7.95,Debugging/Troubleshooting,Advanced,3,False,3.0,3,Actively_Encouraged,2,2.834,83.78,Medium
108974,STEM,Graduate,2.579,3.83,Debugging/Troubleshooting,Beginner,2,False,2.22,4,Actively_Encouraged,3,2.793,67.18,Medium
108985,STEM,Junior,3.361,1.95,Debugging/Troubleshooting,Intermediate,2,False,12.78,4,Strict_Ban,3,3.43,63.19,High
108991,STEM,Senior,3.205,1.96,Direct_Answer_Generation,Beginner,1,False,11.99,1,Allowed_With_Citation,2,3.431,78.85,Low
108992,STEM,Senior,3.302,40.0,Debugging/Troubleshooting,Intermediate,4,False,21.61,7,Allowed_With_Citation,4,3.813,77.78,Medium
108995,STEM,Junior,3.806,2.22,Ideation,Beginner,1,True,7.67,3,Allowed_With_Citation,4,3.842,69.33,Medium
108997,STEM,Senior,3.643,28.11,Debugging/Troubleshooting,Advanced,4,True,13.88,7,Allowed_With_Citation,4,4.0,80.07,High
108999,STEM,Freshman,3.207,0.67,Debugging/Troubleshooting,Intermediate,3,False,10.68,4,Allowed_With_Citation,7,3.129,53.42,Low
109011,STEM,Graduate,2.641,8.54,Ideation,Beginner,3,False,3.96,1,Allowed_With_Citation,5,2.844,50.17,Medium
109013,STEM,Junior,3.157,14.67,Debugging/Troubleshooting,Beginner,2,False,5.29,4,Allowed_With_Citation,8,3.314,88.88,High
109014,STEM,Senior,3.427,0.96,Summarizing_Reading,Intermediate,4,False,12.88,3,Strict_Ban,3,3.701,62.44,Medium
109015,STEM,Sophomore,2.931,7.89,Debugging/Troubleshooting,Intermediate,2,False,9.65,2,Allowed_With_Citation,2,3.014,72.71,Medium
109016,STEM,Senior,3.43,8.32,Debugging/Troubleshooting,Advanced,3,False,14.0,1,Allowed_With_Citation,4,4.0,100.0,Medium
109017,STEM,Graduate,2.128,1.3,Debugging/Troubleshooting,Intermediate,4,False,14.08,1,Strict_Ban,3,2.263,73.71,Low
109019,STEM,Sophomore,2.779,3.54,Copywriting/Drafting,Advanced,5,True,20.98,1,Actively_Encouraged,3,3.132,83.11,Medium
109021,STEM,Sophomore,2.218,7.64,Debugging/Troubleshooting,Intermediate,3,False,16.92,5,Allowed_With_Citation,1,2.421,58.08,Medium
109028,STEM,Senior,3.345,6.15,Debugging/Troubleshooting,Intermediate,3,True,17.95,5,Allowed_With_Citation,4,3.608,84.99,Medium
109037,STEM,Junior,2.797,10.06,Direct_Answer_Generation,Advanced,3,False,7.24,3,Actively_Encouraged,4,3.062,77.71,Medium
109040,STEM,Graduate,3.322,16.62,Direct_Answer_Generation,Advanced,4,False,5.15,6,Strict_Ban,8,3.32,66.73,High
109041,STEM,Senior,2.65,15.97,Direct_Answer_Generation,Intermediate,2,False,8.89,6,Allowed_With_Citation,7,2.765,75.32,Low
109044,STEM,Graduate,2.801,4.44,Debugging/Troubleshooting,Beginner,1,True,13.19,3,Strict_Ban,5,3.177,48.93,High
109046,STEM,Junior,3.369,1.43,Direct_Answer_Generation,Intermediate,3,False,12.78,2,Strict_Ban,5,3.603,72.17,Medium
109053,STEM,Senior,3.337,2.54,Direct_Answer_Generation,Advanced,5,False,13.88,3,Allowed_With_Citation,3,3.744,100.0,Medium
109058,STEM,Sophomore,2.296,2.67,Ideation,Intermediate,2,False,14.01,3,Actively_Encouraged,6,2.56,92.97,Low
109059,STEM,Sophomore,2.504,2.86,Ideation,Intermediate,3,True,1.0,2,Allowed_With_Citation,1,2.803,92.37,High
109060,STEM,Sophomore,2.982,9.02,Copywriting/Drafting,Beginner,2,False,2.1,4,Allowed_With_Citation,4,3.107,80.89,Low
109067,STEM,Freshman,3.347,39.68,Debugging/Troubleshooting,Beginner,3,True,8.47,9,Actively_Encouraged,5,3.485,65.91,High
109069,STEM,Junior,3.138,15.06,Copywriting/Drafting,Advanced,3,False,15.35,3,Allowed_With_Citation,4,3.556,86.12,Medium
109070,STEM,Sophomore,3.066,10.18,Direct_Answer_Generation,Advanced,3,True,7.81,3,Actively_Encouraged,4,3.537,80.4,Low
109080,STEM,Freshman,3.773,0.57,Summarizing_Reading,Intermediate,5,False,9.47,1,Allowed_With_Citation,2,3.668,83.83,Low
109086,STEM,Senior,3.723,0.67,Ideation,Intermediate,3,True,10.54,5,Allowed_With_Citation,5,3.851,100.0,Low
109089,STEM,Senior,3.605,15.23,Debugging/Troubleshooting,Advanced,4,False,9.39,5,Allowed_With_Citation,7,3.873,100.0,Medium
109092,STEM,Senior,3.319,2.86,Debugging/Troubleshooting,Advanced,3,True,12.13,4,Allowed_With_Citation,6,3.595,72.55,Medium
109097,STEM,Senior,3.331,10.11,Debugging/Troubleshooting,Intermediate,4,False,12.1,5,Allowed_With_Citation,4,3.519,55.78,Medium
109098,STEM,Junior,3.0,15.81,Debugging/Troubleshooting,Intermediate,2,True,7.32,4,Allowed_With_Citation,4,3.344,76.66,High
109105,STEM,Graduate,2.292,5.39,Ideation,Intermediate,3,False,15.9,3,Actively_Encouraged,1,2.785,63.31,High
109106,STEM,Junior,2.48,2.0,Direct_Answer_Generation,Beginner,2,False,10.07,4,Allowed_With_Citation,5,2.567,42.47,Medium
109107,STEM,Freshman,3.098,14.64,Copywriting/Drafting,Intermediate,1,False,5.16,6,Strict_Ban,8,3.001,64.38,Medium
109109,STEM,Freshman,3.287,0.01,Debugging/Troubleshooting,Intermediate,3,False,11.54,1,Strict_Ban,4,3.386,82.94,Low
109131,STEM,Graduate,3.064,33.85,Summarizing_Reading,Advanced,3,False,5.21,8,Allowed_With_Citation,3,3.467,60.13,High
109134,STEM,Junior,3.563,7.04,Debugging/Troubleshooting,Intermediate,2,True,10.82,3,Allowed_With_Citation,3,3.633,70.34,Medium
109142,STEM,Senior,3.754,24.24,Debugging/Troubleshooting,Advanced,5,True,1.0,6,Actively_Encouraged,4,4.0,92.99,High
109153,STEM,Senior,2.994,15.87,Debugging/Troubleshooting,Intermediate,2,True,15.67,4,Allowed_With_Citation,2,3.212,78.72,High
109155,STEM,Graduate,2.734,35.25,Debugging/Troubleshooting,Intermediate,2,True,2.78,6,Strict_Ban,8,3.094,57.24,High
109156,STEM,Junior,3.406,8.73,Direct_Answer_Generation,Beginner,1,False,8.0,4,Strict_Ban,6,3.68,57.95,Low
109168,STEM,Junior,3.484,29.02,Copywriting/Drafting,Beginner,1,True,6.43,8,Actively_Encouraged,7,3.803,55.98,High
109169,STEM,Graduate,3.772,2.02,Copywriting/Drafting,Advanced,4,True,1.0,1,Allowed_With_Citation,2,3.706,77.54,Medium
109170,STEM,Graduate,2.674,26.85,Ideation,Advanced,4,False,11.23,6,Allowed_With_Citation,7,2.893,85.57,High
109171,STEM,Sophomore,3.283,1.81,Debugging/Troubleshooting,Advanced,4,False,18.3,2,Strict_Ban,2,4.0,74.88,Medium
109173,STEM,Senior,3.487,2.54,Ideation,Intermediate,2,False,6.97,5,Allowed_With_Citation,6,3.706,95.12,Medium
109174,STEM,Senior,3.388,4.67,Summarizing_Reading,Beginner,3,False,8.22,4,Actively_Encouraged,2,3.445,67.66,Medium
109175,STEM,Freshman,2.747,40.0,Summarizing_Reading,Intermediate,3,True,8.87,10,Strict_Ban,10,2.72,69.86,High
109176,STEM,Junior,2.519,15.76,Debugging/Troubleshooting,Beginner,2,True,8.15,7,Strict_Ban,9,2.622,60.39,High
109177,STEM,Senior,3.381,26.4,Ideation,Beginner,3,True,10.1,6,Strict_Ban,10,3.594,67.59,High
109180,STEM,Freshman,2.503,4.01,Copywriting/Drafting,Intermediate,2,False,12.73,3,Strict_Ban,2,2.583,65.49,Medium
109183,STEM,Freshman,3.518,1.4,Debugging/Troubleshooting,Advanced,3,True,11.35,3,Allowed_With_Citation,1,3.395,91.21,Low
109188,STEM,Junior,3.421,5.31,Summarizing_Reading,Advanced,4,False,9.74,6,Strict_Ban,7,3.689,85.87,Medium
109192,STEM,Freshman,3.818,9.06,Copywriting/Drafting,Beginner,2,False,15.19,6,Actively_Encouraged,7,4.0,69.77,Low
109196,STEM,Junior,3.825,1.65,Debugging/Troubleshooting,Advanced,3,False,11.05,3,Strict_Ban,6,4.0,95.55,Medium
109206,STEM,Sophomore,2.168,0.33,Debugging/Troubleshooting,Advanced,4,True,16.73,3,Allowed_With_Citation,4,2.668,100.0,Low
109213,STEM,Graduate,2.373,5.18,Copywriting/Drafting,Intermediate,3,False,14.21,1,Actively_Encouraged,2,2.843,67.89,Medium
109215,STEM,Junior,2.172,4.89,Summarizing_Reading,Beginner,2,False,13.82,4,Actively_Encouraged,3,2.442,74.05,Medium
109220,STEM,Freshman,2.983,10.71,Summarizing_Reading,Intermediate,5,False,12.54,1,Allowed_With_Citation,2,2.976,79.69,Low
109221,STEM,Graduate,2.978,13.22,Debugging/Troubleshooting,Advanced,3,True,15.79,3,Strict_Ban,9,3.576,93.51,High
109224,STEM,Junior,3.621,4.09,Copywriting/Drafting,Advanced,4,False,6.32,3,Allowed_With_Citation,5,3.797,67.62,High
109232,STEM,Freshman,3.059,11.92,Ideation,Beginner,2,True,8.39,3,Allowed_With_Citation,4,2.93,68.75,Medium
109237,STEM,Junior,3.078,17.12,Debugging/Troubleshooting,Intermediate,1,False,3.45,4,Strict_Ban,9,2.934,92.6,High
109238,STEM,Graduate,3.349,4.16,Direct_Answer_Generation,Advanced,5,False,16.35,5,Allowed_With_Citation,4,3.889,66.12,Medium
109249,STEM,Junior,3.271,3.01,Debugging/Troubleshooting,Beginner,3,False,10.41,5,Allowed_With_Citation,6,3.643,67.66,Medium
109251,STEM,Senior,3.311,32.07,Debugging/Troubleshooting,Intermediate,3,False,7.88,6,Actively_Encouraged,5,3.114,65.66,High
109253,STEM,Sophomore,3.307,6.35,Debugging/Troubleshooting,Intermediate,1,False,15.2,4,Allowed_With_Citation,5,3.642,90.45,Low
109257,STEM,Senior,3.369,24.74,Copywriting/Drafting,Intermediate,5,False,14.39,7,Allowed_With_Citation,1,4.0,79.68,Medium
109258,STEM,Sophomore,3.509,17.1,Summarizing_Reading,Intermediate,2,False,10.69,6,Strict_Ban,9,3.687,70.83,Medium
109260,STEM,Graduate,3.875,13.58,Debugging/Troubleshooting,Intermediate,2,True,11.05,3,Actively_Encouraged,5,4.0,92.0,Low
109266,STEM,Senior,3.19,3.43,Copywriting/Drafting,Beginner,2,False,12.97,5,Actively_Encouraged,6,3.448,77.71,Low
109267,STEM,Junior,3.303,6.03,Debugging/Troubleshooting,Beginner,3,True,10.47,3,Actively_Encouraged,1,3.622,72.55,Medium
109268,STEM,Junior,2.977,18.23,Debugging/Troubleshooting,Beginner,3,False,3.52,2,Allowed_With_Citation,4,3.055,77.71,Medium
109269,STEM,Sophomore,3.122,5.8,Debugging/Troubleshooting,Advanced,4,False,26.11,1,Allowed_With_Citation,3,3.471,91.67,Low
109270,STEM,Senior,3.578,30.05,Debugging/Troubleshooting,Advanced,5,True,3.15,5,Allowed_With_Citation,1,4.0,78.26,Medium
109277,STEM,Senior,2.857,3.61,Debugging/Troubleshooting,Intermediate,4,False,5.83,2,Allowed_With_Citation,3,3.095,72.46,Medium
109279,STEM,Senior,3.72,0.64,Debugging/Troubleshooting,Beginner,2,False,7.13,3,Actively_Encouraged,4,3.999,72.53,Medium
109280,STEM,Junior,3.421,5.23,Debugging/Troubleshooting,Beginner,2,False,15.85,3,Allowed_With_Citation,4,3.787,70.82,Medium
109284,STEM,Freshman,3.662,22.21,Direct_Answer_Generation,Beginner,2,True,1.27,5,Actively_Encouraged,6,3.324,66.16,Medium
109290,STEM,Graduate,2.55,2.32,Direct_Answer_Generation,Intermediate,4,False,11.39,3,Strict_Ban,5,2.702,60.29,Low
109300,STEM,Junior,3.528,17.33,Copywriting/Drafting,Advanced,3,True,9.18,4,Allowed_With_Citation,6,3.653,100.0,Medium
109301,STEM,Junior,2.745,25.81,Summarizing_Reading,Advanced,5,True,7.32,9,Allowed_With_Citation,6,2.806,99.01,High
109306,STEM,Graduate,2.3,7.63,Debugging/Troubleshooting,Beginner,3,True,5.56,3,Allowed_With_Citation,1,2.637,44.27,Medium
109307,STEM,Freshman,3.452,12.82,Debugging/Troubleshooting,Advanced,4,True,6.45,5,Allowed_With_Citation,5,4.0,76.14,Low
109309,STEM,Sophomore,3.775,1.88,Summarizing_Reading,Advanced,3,False,10.69,2,Allowed_With_Citation,5,3.807,63.96,Low
109311,STEM,Senior,3.816,20.05,Ideation,Beginner,2,False,17.77,6,Allowed_With_Citation,4,4.0,61.87,High
109316,STEM,Senior,3.759,0.01,Ideation,Beginner,2,True,12.72,6,Allowed_With_Citation,4,3.861,59.84,Medium
109321,STEM,Freshman,3.047,12.21,Debugging/Troubleshooting,Beginner,2,False,17.29,2,Actively_Encouraged,1,3.227,72.42,Low
109325,STEM,Freshman,3.338,9.14,Ideation,Beginner,2,True,12.61,1,Allowed_With_Citation,2,3.342,71.75,Medium
109328,STEM,Sophomore,3.39,7.54,Summarizing_Reading,Intermediate,3,True,16.45,1,Actively_Encouraged,5,3.722,63.07,Low
109336,STEM,Junior,2.966,32.18,Copywriting/Drafting,Intermediate,2,False,6.05,6,Actively_Encouraged,4,3.169,39.42,High
109345,STEM,Sophomore,2.637,4.23,Debugging/Troubleshooting,Intermediate,2,False,11.61,5,Allowed_With_Citation,1,2.809,74.11,Low
109351,STEM,Sophomore,2.684,2.47,Ideation,Intermediate,3,False,16.58,3,Allowed_With_Citation,5,2.984,74.72,Low
109354,STEM,Sophomore,3.214,0.51,Debugging/Troubleshooting,Beginner,2,False,17.83,3,Actively_Encouraged,2,3.628,65.88,Low
109355,STEM,Freshman,3.9,2.64,Debugging/Troubleshooting,Intermediate,4,True,7.02,5,Actively_Encouraged,2,3.735,58.83,Low
109358,STEM,Senior,2.995,13.75,Debugging/Troubleshooting,Intermediate,4,False,4.87,4,Allowed_With_Citation,4,3.249,85.18,Low
109364,STEM,Freshman,3.608,6.74,Copywriting/Drafting,Advanced,3,True,9.28,3,Actively_Encouraged,3,3.824,90.0,Low
109365,STEM,Junior,3.345,14.22,Summarizing_Reading,Beginner,3,False,9.36,2,Allowed_With_Citation,6,3.556,100.0,Low
109372,STEM,Junior,3.7,4.77,Debugging/Troubleshooting,Advanced,4,True,5.93,2,Allowed_With_Citation,7,4.0,99.12,Low
109373,STEM,Junior,3.618,12.3,Debugging/Troubleshooting,Beginner,2,False,13.89,5,Actively_Encouraged,3,3.988,62.29,Medium
109375,STEM,Freshman,2.073,3.43,Debugging/Troubleshooting,Advanced,5,False,2.74,2,Strict_Ban,5,2.628,74.62,Low
109376,STEM,Junior,2.826,4.01,Summarizing_Reading,Beginner,1,False,18.14,2,Allowed_With_Citation,5,3.305,67.7,Low
109380,STEM,Senior,3.463,2.96,Debugging/Troubleshooting,Beginner,1,False,13.08,5,Allowed_With_Citation,5,3.469,56.29,Low
109381,STEM,Junior,1.92,6.38,Copywriting/Drafting,Intermediate,2,False,13.29,4,Allowed_With_Citation,3,2.318,75.65,Low
109388,STEM,Junior,3.199,21.67,Ideation,Intermediate,3,True,1.0,3,Allowed_With_Citation,2,3.297,87.39,Medium
109393,STEM,Graduate,3.688,0.33,Direct_Answer_Generation,Intermediate,2,False,11.19,2,Strict_Ban,7,3.732,100.0,Medium
109396,STEM,Graduate,3.315,3.77,Debugging/Troubleshooting,Advanced,3,True,15.03,2,Allowed_With_Citation,5,3.703,95.95,Low
109397,STEM,Freshman,3.184,3.86,Ideation,Beginner,1,False,20.27,4,Allowed_With_Citation,7,3.336,76.19,Medium
109400,STEM,Junior,3.166,2.16,Ideation,Beginner,2,False,9.78,2,Strict_Ban,2,3.343,60.58,Medium
109402,STEM,Sophomore,3.656,0.52,Debugging/Troubleshooting,Intermediate,3,False,1.46,1,Allowed_With_Citation,1,3.586,77.11,Low
109405,STEM,Senior,2.944,0.61,Debugging/Troubleshooting,Advanced,3,True,13.13,2,Allowed_With_Citation,3,3.309,90.65,Medium
109407,STEM,Senior,3.587,4.49,Debugging/Troubleshooting,Advanced,3,False,1.31,1,Strict_Ban,2,3.882,100.0,Medium
109409,STEM,Graduate,3.437,7.39,Debugging/Troubleshooting,Intermediate,2,True,8.28,5,Allowed_With_Citation,5,3.721,55.87,Medium
109411,STEM,Sophomore,2.678,6.44,Debugging/Troubleshooting,Advanced,3,False,8.78,1,Actively_Encouraged,3,3.103,86.93,Low
109414,STEM,Freshman,3.555,16.33,Debugging/Troubleshooting,Beginner,1,True,12.11,4,Allowed_With_Citation,3,3.951,73.15,Low
109416,STEM,Sophomore,2.863,19.74,Copywriting/Drafting,Advanced,3,True,9.63,3,Actively_Encouraged,2,3.251,78.45,High
109418,STEM,Graduate,3.182,2.98,Debugging/Troubleshooting,Intermediate,4,False,11.32,2,Allowed_With_Citation,3,3.59,75.04,Medium
109427,STEM,Senior,1.586,0.34,Debugging/Troubleshooting,Intermediate,4,False,14.27,3,Allowed_With_Citation,7,1.736,54.93,High
109432,STEM,Sophomore,3.393,18.57,Copywriting/Drafting,Beginner,2,True,8.16,5,Allowed_With_Citation,7,3.576,60.69,Low
109434,STEM,Junior,3.217,10.02,Debugging/Troubleshooting,Intermediate,3,True,17.06,6,Actively_Encouraged,4,3.475,75.26,High
109435,STEM,Graduate,3.642,34.72,Debugging/Troubleshooting,Intermediate,1,True,1.97,6,Actively_Encouraged,6,3.716,51.59,Medium
109436,STEM,Senior,2.986,6.05,Debugging/Troubleshooting,Beginner,1,True,1.26,4,Actively_Encouraged,5,3.044,69.11,Low
109438,STEM,Senior,3.86,8.0,Debugging/Troubleshooting,Beginner,2,False,10.88,4,Actively_Encouraged,5,4.0,84.16,Low
109439,STEM,Sophomore,3.315,3.74,Debugging/Troubleshooting,Advanced,4,True,17.05,2,Allowed_With_Citation,4,3.721,100.0,Low
109441,STEM,Graduate,3.135,8.49,Debugging/Troubleshooting,Beginner,2,True,16.04,6,Strict_Ban,6,3.483,100.0,Medium
109442,STEM,Sophomore,2.964,5.55,Debugging/Troubleshooting,Advanced,3,False,5.85,3,Actively_Encouraged,6,3.246,67.58,Low
109443,STEM,Freshman,3.295,9.98,Summarizing_Reading,Beginner,2,True,19.13,2,Strict_Ban,2,3.786,85.8,Medium
109446,STEM,Junior,3.48,11.02,Copywriting/Drafting,Beginner,3,True,6.73,2,Strict_Ban,5,3.772,61.94,High
109453,STEM,Freshman,2.814,16.62,Debugging/Troubleshooting,Advanced,5,True,7.89,5,Actively_Encouraged,3,3.183,90.29,High
109454,STEM,Sophomore,2.233,18.08,Debugging/Troubleshooting,Advanced,3,True,13.07,3,Allowed_With_Citation,4,2.914,60.08,Medium
109456,STEM,Graduate,2.183,17.5,Debugging/Troubleshooting,Intermediate,3,True,16.26,6,Allowed_With_Citation,5,2.405,79.19,Medium
109462,STEM,Senior,3.0,1.92,Debugging/Troubleshooting,Advanced,5,True,9.47,2,Actively_Encouraged,2,3.763,100.0,Medium
109474,STEM,Freshman,3.352,20.3,Debugging/Troubleshooting,Advanced,4,True,11.79,6,Strict_Ban,10,3.565,83.14,High
109479,STEM,Junior,2.714,7.47,Debugging/Troubleshooting,Advanced,3,False,5.66,1,Actively_Encouraged,7,3.094,100.0,High
109480,STEM,Graduate,3.213,0.43,Debugging/Troubleshooting,Advanced,3,False,10.47,3,Allowed_With_Citation,7,3.613,81.86,Medium
109481,STEM,Freshman,3.361,2.7,Copywriting/Drafting,Intermediate,1,True,21.51,1,Allowed_With_Citation,2,3.612,85.27,Low
109482,STEM,Senior,3.81,10.48,Direct_Answer_Generation,Beginner,2,False,13.4,5,Actively_Encouraged,6,4.0,82.39,Medium
109487,STEM,Graduate,2.941,1.28,Debugging/Troubleshooting,Advanced,4,False,12.11,4,Strict_Ban,3,3.61,88.84,Medium
109488,STEM,Graduate,2.193,11.15,Ideation,Advanced,4,True,9.37,3,Actively_Encouraged,1,2.058,70.56,Medium
109489,STEM,Sophomore,3.047,1.13,Debugging/Troubleshooting,Beginner,2,False,9.33,2,Allowed_With_Citation,4,3.176,86.01,Low
109492,STEM,Freshman,3.434,0.71,Debugging/Troubleshooting,Intermediate,3,True,6.17,3,Actively_Encouraged,4,3.369,86.35,Medium
109494,STEM,Senior,3.361,36.77,Direct_Answer_Generation,Intermediate,2,True,1.0,10,Allowed_With_Citation,5,2.837,45.76,High
109500,STEM,Graduate,2.125,0.39,Debugging/Troubleshooting,Advanced,3,True,8.57,3,Actively_Encouraged,2,2.598,83.7,High
109507,STEM,Freshman,3.544,7.58,Summarizing_Reading,Intermediate,3,False,8.48,1,Actively_Encouraged,6,3.671,82.58,Low
109509,STEM,Senior,2.816,3.36,Debugging/Troubleshooting,Advanced,5,True,26.17,3,Strict_Ban,1,3.537,94.18,Low
109510,STEM,Sophomore,3.126,15.0,Summarizing_Reading,Advanced,4,True,2.87,2,Strict_Ban,8,3.382,86.96,Medium
109513,STEM,Graduate,2.907,5.85,Ideation,Intermediate,5,True,11.6,3,Allowed_With_Citation,2,3.244,79.79,Low
109516,STEM,Senior,3.39,4.51,Debugging/Troubleshooting,Intermediate,1,True,11.36,3,Actively_Encouraged,4,3.875,78.92,Medium
109525,STEM,Sophomore,3.531,1.98,Ideation,Beginner,3,True,12.9,4,Actively_Encouraged,1,3.529,79.02,Medium
109528,STEM,Freshman,2.449,0.07,Debugging/Troubleshooting,Beginner,2,True,7.38,4,Allowed_With_Citation,7,2.24,70.64,Low
109531,STEM,Sophomore,2.451,4.48,Copywriting/Drafting,Advanced,3,False,10.99,3,Strict_Ban,5,2.719,77.58,Medium
109539,STEM,Junior,3.646,2.4,Direct_Answer_Generation,Advanced,3,False,11.11,2,Allowed_With_Citation,3,3.983,92.68,Low
109541,STEM,Graduate,3.498,32.01,Direct_Answer_Generation,Beginner,2,True,7.07,7,Actively_Encouraged,2,3.169,59.4,Medium
109546,STEM,Sophomore,2.601,14.26,Debugging/Troubleshooting,Beginner,2,False,11.08,3,Allowed_With_Citation,1,2.709,69.34,Medium
109547,STEM,Senior,2.402,5.81,Debugging/Troubleshooting,Advanced,3,True,15.55,3,Actively_Encouraged,1,3.106,96.84,Low
109548,STEM,Senior,2.888,3.12,Copywriting/Drafting,Intermediate,3,False,9.33,3,Allowed_With_Citation,5,3.08,71.29,High
109551,STEM,Junior,3.802,11.39,Debugging/Troubleshooting,Beginner,3,False,4.79,5,Actively_Encouraged,8,3.792,53.47,Medium
109557,STEM,Freshman,3.544,0.53,Debugging/Troubleshooting,Intermediate,1,False,13.22,1,Allowed_With_Citation,4,3.613,86.3,Low
109562,STEM,Junior,3.497,0.77,Copywriting/Drafting,Beginner,2,False,5.84,1,Actively_Encouraged,9,3.366,51.43,Low
109572,STEM,Senior,1.921,1.75,Debugging/Troubleshooting,Advanced,5,False,16.62,4,Actively_Encouraged,3,2.489,96.25,High
109573,STEM,Graduate,3.489,23.53,Debugging/Troubleshooting,Advanced,3,False,1.0,3,Allowed_With_Citation,7,3.796,100.0,High
109574,STEM,Freshman,3.737,3.37,Summarizing_Reading,Advanced,4,False,9.47,4,Actively_Encouraged,4,3.877,92.83,Low
