,Post_Semester_GPA_bracket,Pre_Semester_GPA_bracket,Skill_Retention_Score,Weekly_hours_bracket,GPA_diff,Year_of_Study
11846,3-4,3-4,79.47,15-20,0.8180000000000001,Sophomore
11847,3-4,2-3,95.64,05-10,-0.8319999999999999,Junior
11848,3-4,3-4,77.25,0-5,0.05699999999999994,Freshman
11849,3-4,3-4,74.21,0-5,-0.548,Sophomore
11850,3-4,3-4,73.41,15-20,0.33000000000000007,Junior
11851,3-4,3-4,83.48,0-5,-0.8190000000000004,Junior
11852,2-3,2-3,70.67,0-5,-0.5489999999999999,Senior
11853,3-4,3-4,100.0,05-10,0.31000000000000005,Freshman
11854,3-4,3-4,71.0,05-10,0.16999999999999993,Freshman
11855,3-4,3-4,56.58,25-30,-0.665,Sophomore
11856,3-4,3-4,79.97,0-5,0.03200000000000003,Freshman
11857,3-4,3-4,50.92,0-5,-0.09699999999999998,Sophomore
11858,3-4,2-3,87.41,0-5,-0.9359999999999999,Freshman
11859,2-3,1-2,81.68,0-5,-1.255,Sophomore
11860,3-4,3-4,88.45,0-5,1.7559999999999998,Senior
11861,3-4,3-4,58.66,05-10,-0.6880000000000002,Sophomore
11862,3-4,3-4,73.08,10-15,-0.002000000000000224,Freshman
11863,3-4,3-4,69.0,0-5,0.27,Junior
11864,3-4,3-4,71.36,10-15,-0.46899999999999986,Senior
11865,2-3,2-3,64.51,35-40,-1.3129999999999997,Sophomore
11866,2-3,2-3,47.4,25-30,-0.1429999999999998,Sophomore
11867,3-4,3-4,91.93,10-15,1.121,Junior
11868,3-4,3-4,87.97,0-5,-0.2530000000000001,Freshman
11869,3-4,3-4,96.82,0-5,-0.923,Senior
11870,3-4,3-4,69.51,0-5,0.21899999999999986,Senior
11871,3-4,3-4,73.41,05-10,0.03399999999999981,Senior
11872,2-3,2-3,76.29,10-15,-0.9279999999999999,Sophomore
11873,3-4,3-4,53.19,20-25,0.7569999999999997,Senior
11874,2-3,2-3,71.76,0-5,-1.7729999999999997,Graduate
11875,3-4,3-4,83.25,0-5,1.295,Sophomore
11876,3-4,3-4,93.9,05-10,-0.3679999999999999,Sophomore
11877,3-4,3-4,69.84,0-5,-0.4119999999999999,Senior
11878,3-4,3-4,62.37,0-5,-0.806,Senior
11879,3-4,3-4,63.85,15-20,-0.07200000000000006,Junior
11880,3-4,3-4,99.29,0-5,0.528,Graduate
11881,3-4,3-4,77.92,05-10,-0.734,Freshman
11882,2-3,2-3,69.15,10-15,-0.9710000000000001,Junior
11883,3-4,3-4,92.52,0-5,0.41999999999999993,Freshman
11884,3-4,3-4,94.73,0-5,-0.2250000000000001,Freshman
11885,3-4,2-3,77.58,30-35,-0.718,Freshman
11886,3-4,3-4,82.89,20-25,0.4019999999999997,Junior
11887,3-4,3-4,66.36,20-25,-0.2799999999999998,Junior
11888,3-4,3-4,86.24,15-20,-0.32299999999999995,Freshman
11889,3-4,3-4,66.8,0-5,-0.4169999999999998,Junior
11890,3-4,3-4,61.93,05-10,-0.24499999999999966,Junior
11891,2-3,2-3,85.49,20-25,-0.6309999999999998,Sophomore
11892,3-4,3-4,100.0,0-5,0.9209999999999998,Freshman
11893,2-3,2-3,63.3,0-5,-1.1190000000000002,Freshman
11894,3-4,3-4,71.72,0-5,0.32699999999999996,Junior
11895,3-4,3-4,83.62,20-25,-0.31000000000000005,Senior
11896,3-4,3-4,72.03,0-5,0.16599999999999993,Senior
11897,3-4,3-4,87.44,10-15,-0.242,Freshman
11898,3-4,3-4,86.0,15-20,-0.8370000000000002,Graduate
11899,3-4,3-4,100.0,0-5,-0.3380000000000001,Sophomore
11900,2-3,2-3,85.65,20-25,-1.013,Senior
11901,3-4,3-4,70.54,05-10,0.3360000000000003,Freshman
11902,3-4,2-3,73.57,0-5,-0.46799999999999997,Junior
11903,2-3,2-3,53.17,20-25,-0.09399999999999986,Junior
11904,2-3,2-3,66.96,0-5,-0.21399999999999997,Senior
11905,3-4,3-4,70.87,25-30,0.7410000000000001,Junior
11906,3-4,3-4,57.04,15-20,-0.14000000000000012,Sophomore
11907,3-4,3-4,69.14,0-5,-0.6749999999999998,Sophomore
11908,2-3,1-2,72.75,0-5,-1.2439999999999998,Graduate
11909,2-3,2-3,62.05,25-30,-0.11899999999999977,Sophomore
11910,3-4,3-4,60.2,05-10,1.4460000000000002,Freshman
11911,2-3,2-3,77.86,0-5,-1.79,Sophomore
11912,3-4,3-4,72.92,15-20,0.7490000000000001,Sophomore
11913,3-4,3-4,88.89,0-5,-0.391,Freshman
11914,3-4,2-3,86.01,20-25,-0.6259999999999999,Senior
11915,3-4,3-4,64.12,15-20,-0.403,Junior
11916,3-4,3-4,71.76,10-15,-0.016000000000000014,Sophomore
11917,3-4,3-4,70.41,0-5,-0.41000000000000014,Graduate
11918,2-3,2-3,64.79,0-5,-0.5009999999999999,Senior
11919,3-4,3-4,77.61,10-15,0.8119999999999998,Senior
11920,3-4,2-3,77.15,10-15,-1.068,Junior
11921,3-4,3-4,68.53,10-15,0.17800000000000038,Junior
11922,1-2,2-3,74.48,05-10,-1.472,Freshman
11923,2-3,1-2,85.16,0-5,-0.27300000000000013,Senior
11924,3-4,3-4,78.62,10-15,1.0010000000000003,Graduate
11925,3-4,3-4,95.03,15-20,-0.685,Freshman
11926,3-4,3-4,59.37,15-20,0.07699999999999996,Senior
11927,3-4,3-4,81.28,10-15,-0.41000000000000014,Junior
11928,3-4,3-4,59.89,0-5,-0.08000000000000007,Sophomore
11929,2-3,2-3,82.58,0-5,-1.3280000000000003,Graduate
11930,2-3,2-3,84.39,0-5,0.04700000000000015,Freshman
11931,3-4,3-4,87.91,0-5,0.6829999999999998,Sophomore
11932,2-3,2-3,79.03,0-5,-1.326,Graduate
11933,3-4,3-4,61.67,0-5,0.2290000000000001,Junior
11934,3-4,2-3,83.77,10-15,-0.5190000000000001,Junior
11935,3-4,3-4,87.85,25-30,0.15500000000000025,Senior
11936,3-4,3-4,57.86,0-5,-0.875,Freshman
11937,3-4,3-4,75.63,15-20,-0.11999999999999966,Freshman
11938,3-4,3-4,100.0,10-15,0.35799999999999965,Graduate
11939,3-4,2-3,69.76,10-15,-1.052,Sophomore
11940,2-3,2-3,95.52,0-5,-0.7799999999999998,Junior
11941,2-3,2-3,74.3,15-20,-0.2280000000000002,Sophomore
11942,3-4,2-3,80.92,10-15,0.1419999999999999,Graduate
11943,3-4,2-3,81.77,05-10,-0.27,Graduate
11944,3-4,3-4,79.37,05-10,0.35900000000000043,Freshman
11945,3-4,3-4,76.77,05-10,0.2789999999999999,Junior
11946,3-4,2-3,63.82,0-5,-1.0570000000000004,Senior
11947,3-4,3-4,67.84,0-5,0.48699999999999966,Senior
11948,3-4,3-4,94.54,0-5,-0.41100000000000003,Junior
11949,3-4,2-3,53.21,0-5,-0.7809999999999997,Sophomore
11950,2-3,2-3,69.55,0-5,-0.395,Sophomore
11951,3-4,3-4,72.58,0-5,0.9289999999999998,Senior
11952,2-3,2-3,75.65,0-5,-1.593,Graduate
11953,3-4,3-4,90.68,0-5,0.7599999999999998,Junior
11954,3-4,3-4,60.41,05-10,-0.2360000000000002,Freshman
11955,3-4,3-4,74.83,05-10,-0.3759999999999999,Freshman
11956,3-4,3-4,89.67,05-10,0.5470000000000002,Graduate
11957,3-4,3-4,73.32,0-5,-0.41500000000000004,Junior
11958,2-3,2-3,95.96,05-10,-1.5030000000000001,Senior
11959,2-3,2-3,53.3,0-5,-0.3599999999999999,Senior
11960,3-4,3-4,77.32,20-25,1.0470000000000002,Graduate
11961,2-3,3-4,88.31,0-5,-0.2759999999999998,Sophomore
11962,3-4,3-4,71.79,30-35,0.5629999999999997,Junior
11963,3-4,2-3,92.17,0-5,-1.1989999999999998,Graduate
11964,3-4,3-4,49.67,05-10,-0.04300000000000015,Junior
11965,2-3,2-3,56.48,05-10,-0.4580000000000002,Freshman
11966,3-4,3-4,45.29,05-10,0.41100000000000003,Freshman
11967,3-4,3-4,87.74,05-10,-0.24400000000000022,Sophomore
11968,2-3,2-3,58.74,15-20,-0.73,Graduate
11969,2-3,2-3,67.7,10-15,-0.565,Sophomore
11970,3-4,3-4,100.0,0-5,1.2880000000000003,Graduate
11971,3-4,2-3,59.1,0-5,-1.024,Freshman
11972,3-4,3-4,77.54,0-5,0.6989999999999998,Freshman
11973,3-4,3-4,87.17,05-10,-0.8040000000000003,Graduate
11974,3-4,3-4,57.66,05-10,-0.661,Graduate
11975,3-4,3-4,82.92,0-5,0.16100000000000003,Freshman
11976,2-3,2-3,70.75,05-10,-1.1429999999999998,Sophomore
11977,2-3,2-3,86.92,0-5,0.10299999999999976,Junior
11978,3-4,3-4,69.75,05-10,0.19500000000000028,Freshman
11979,3-4,3-4,76.16,0-5,-0.04599999999999982,Graduate
11980,2-3,2-3,45.09,25-30,-0.653,Sophomore
11981,3-4,3-4,79.13,0-5,0.512,Junior
11982,3-4,3-4,63.83,0-5,-0.2919999999999998,Freshman
11983,3-4,3-4,77.75,0-5,0.5089999999999999,Freshman
11984,3-4,3-4,73.41,15-20,-0.4620000000000002,Junior
11985,3-4,3-4,82.15,0-5,0.3740000000000001,Freshman
11986,3-4,3-4,70.18,05-10,-0.19799999999999995,Junior
11987,2-3,2-3,73.74,0-5,-1.0459999999999998,Senior
11988,2-3,2-3,63.8,0-5,-0.0050000000000003375,Freshman
11989,3-4,3-4,58.6,10-15,0.7470000000000003,Junior
11990,3-4,3-4,76.28,15-20,0.04400000000000004,Senior
11991,3-4,2-3,63.51,35-40,-0.746,Junior
11992,3-4,3-4,82.3,05-10,0.4079999999999999,Graduate
11993,3-4,3-4,66.58,0-5,-0.6520000000000001,Freshman
11994,2-3,2-3,73.88,0-5,-0.8290000000000002,Sophomore
11995,3-4,2-3,87.04,20-25,-0.058000000000000274,Sophomore
11996,2-3,2-3,70.05,0-5,-0.766,Graduate
11997,3-4,3-4,75.92,10-15,1.1079999999999997,Sophomore
11998,3-4,3-4,76.1,0-5,-0.2200000000000002,Sophomore
11999,3-4,3-4,70.56,0-5,-0.43999999999999995,Senior
12000,3-4,3-4,92.59,0-5,-0.7309999999999999,Graduate
12001,3-4,3-4,78.43,0-5,0.07699999999999996,Graduate
12002,3-4,3-4,84.1,0-5,-0.19399999999999995,Junior
12003,2-3,2-3,66.26,0-5,-1.69,Senior
12004,3-4,2-3,65.15,15-20,0.7349999999999999,Sophomore
12005,3-4,3-4,60.25,10-15,0.19100000000000028,Junior
12006,3-4,3-4,82.04,0-5,0.18599999999999994,Sophomore
12007,3-4,2-3,80.82,0-5,-0.9629999999999996,Senior
12008,2-3,2-3,76.57,0-5,-0.5209999999999999,Sophomore
12009,3-4,3-4,67.48,30-35,0.4820000000000002,Graduate
12010,3-4,3-4,62.98,10-15,0.2599999999999998,Freshman
12011,3-4,3-4,84.22,10-15,-0.6739999999999999,Junior
12012,2-3,2-3,60.87,10-15,-0.5289999999999999,Junior
12013,2-3,2-3,84.28,0-5,0.014000000000000234,Sophomore
12014,2-3,2-3,57.11,05-10,-0.2650000000000001,Freshman
12015,2-3,2-3,61.28,0-5,0.04300000000000015,Freshman
12016,3-4,3-4,100.0,15-20,0.28200000000000003,Graduate
12017,2-3,2-3,100.0,0-5,-1.3930000000000002,Graduate
12018,3-4,3-4,77.31,05-10,1.4969999999999999,Freshman
12019,2-3,2-3,80.78,0-5,-1.2350000000000003,Sophomore
12020,3-4,3-4,82.08,0-5,1.149,Junior
12021,3-4,3-4,82.17,0-5,-0.677,Junior
12022,3-4,3-4,78.76,10-15,0.11400000000000032,Sophomore
12023,3-4,3-4,98.08,0-5,-0.3460000000000001,Graduate
12024,3-4,3-4,79.76,0-5,-0.5669999999999997,Graduate
12025,2-3,2-3,89.59,20-25,-1.1589999999999998,Freshman
12026,3-4,2-3,81.29,0-5,0.38800000000000034,Senior
12027,3-4,3-4,90.65,0-5,0.2110000000000003,Freshman
12028,3-4,3-4,80.44,05-10,-0.45999999999999996,Junior
12029,3-4,3-4,78.33,05-10,-0.5890000000000004,Graduate
12030,2-3,2-3,84.52,15-20,-0.867,Senior
12031,3-4,3-4,77.71,10-15,0.714,Junior
12032,3-4,3-4,89.91,05-10,0.20999999999999996,Graduate
12033,3-4,2-3,75.16,0-5,-1.133,Senior
12034,2-3,2-3,100.0,0-5,-0.7779999999999996,Sophomore
12035,3-4,3-4,74.2,0-5,0.9700000000000002,Sophomore
12036,3-4,3-4,85.51,0-5,-0.4700000000000002,Senior
12037,3-4,2-3,60.79,0-5,-1.185,Freshman
12038,3-4,3-4,95.82,0-5,0.7670000000000003,Freshman
12039,3-4,3-4,79.97,0-5,-0.3500000000000001,Graduate
12040,3-4,3-4,91.9,10-15,0.32699999999999996,Freshman
12041,3-4,3-4,99.11,05-10,-0.28000000000000025,Senior
12042,3-4,3-4,53.17,0-5,-0.31199999999999983,Sophomore
12043,2-3,2-3,80.24,0-5,-1.37,Senior
12044,3-4,3-4,88.9,0-5,1.431,Senior
12045,2-3,3-4,74.75,05-10,-0.8820000000000001,Graduate
12046,3-4,3-4,76.07,0-5,0.17200000000000015,Freshman
12047,3-4,3-4,62.25,0-5,0.6420000000000003,Junior
12048,3-4,3-4,82.69,15-20,-0.35699999999999976,Junior
12049,3-4,3-4,68.32,0-5,0.07600000000000007,Graduate
12050,2-3,2-3,70.31,0-5,-1.2840000000000003,Sophomore
12051,3-4,3-4,68.18,0-5,0.5579999999999998,Freshman
12052,3-4,2-3,63.47,05-10,-0.4969999999999999,Freshman
12053,3-4,3-4,76.95,0-5,0.476,Junior
12054,3-4,3-4,67.31,0-5,-0.1429999999999998,Senior
12055,3-4,3-4,78.7,0-5,-0.6659999999999999,Senior
12056,3-4,3-4,84.28,0-5,-0.3650000000000002,Freshman
12057,3-4,3-4,88.28,0-5,0.017999999999999794,Senior
12058,3-4,3-4,78.8,20-25,0.2519999999999998,Senior
12059,3-4,3-4,70.99,05-10,-0.43800000000000017,Sophomore
12060,3-4,3-4,55.97,05-10,-0.4630000000000001,Junior
12061,2-3,2-3,81.56,0-5,-0.9499999999999997,Senior
12062,3-4,3-4,47.89,0-5,0.5449999999999999,Sophomore
12063,2-3,2-3,83.31,0-5,-0.859,Graduate
12064,2-3,2-3,82.94,05-10,-0.02200000000000024,Freshman
12065,3-4,3-4,81.89,0-5,0.5,Graduate
12066,3-4,3-4,60.57,0-5,-0.4019999999999997,Senior
12067,3-4,3-4,82.75,05-10,0.6720000000000002,Senior
12068,3-4,3-4,83.42,05-10,-0.5760000000000001,Freshman
12069,3-4,3-4,77.43,10-15,-0.31899999999999995,Graduate
12070,3-4,3-4,80.99,10-15,-0.3729999999999998,Sophomore
12071,3-4,3-4,70.9,05-10,-0.516,Senior
12072,3-4,3-4,70.73,10-15,-0.44399999999999995,Graduate
12073,3-4,3-4,64.83,10-15,-0.2829999999999999,Sophomore
12074,2-3,2-3,83.99,10-15,-1.3679999999999999,Graduate
12075,3-4,3-4,81.93,10-15,0.6880000000000002,Junior
12076,3-4,2-3,95.92,05-10,-0.9849999999999999,Senior
12077,3-4,2-3,84.54,15-20,-0.34299999999999997,Graduate
12078,3-4,2-3,88.63,0-5,-0.11499999999999977,Junior
12079,3-4,3-4,68.65,0-5,0.44099999999999984,Junior
12080,3-4,3-4,65.57,05-10,-0.7469999999999999,Junior
12081,3-4,3-4,72.06,0-5,-0.16900000000000004,Junior
12082,3-4,3-4,69.59,05-10,-0.10899999999999999,Freshman
12083,3-4,3-4,82.94,15-20,-0.3839999999999999,Freshman
12084,2-3,2-3,73.3,0-5,-0.7569999999999997,Freshman
12085,2-3,2-3,96.92,0-5,-0.6840000000000002,Freshman
12086,3-4,3-4,57.11,0-5,0.22199999999999998,Senior
12087,3-4,3-4,69.58,0-5,0.38900000000000023,Freshman
12088,2-3,2-3,83.04,0-5,-0.9489999999999998,Sophomore
12089,3-4,3-4,72.29,05-10,0.1259999999999999,Junior
12090,3-4,3-4,82.86,0-5,-0.18199999999999994,Graduate
12091,3-4,3-4,69.05,0-5,0.3129999999999997,Sophomore
12092,3-4,3-4,77.23,0-5,-0.043999999999999595,Senior
12093,3-4,3-4,77.57,10-15,-0.9460000000000002,Sophomore
12094,2-3,2-3,57.64,05-10,-0.5990000000000002,Freshman
12095,3-4,2-3,91.6,05-10,-0.14500000000000002,Freshman
12096,2-3,2-3,86.29,15-20,-0.3370000000000002,Junior
12097,3-4,2-3,66.39,0-5,0.006999999999999673,Freshman
12098,2-3,2-3,73.5,05-10,-0.4379999999999997,Junior
12099,2-3,2-3,100.0,0-5,0.04300000000000015,Junior
12100,2-3,2-3,64.54,05-10,-0.3540000000000001,Senior
12101,3-4,2-3,95.36,0-5,0.028999999999999915,Freshman
12102,3-4,3-4,79.24,0-5,0.48299999999999965,Junior
12103,2-3,2-3,56.91,05-10,-0.9569999999999999,Freshman
12104,2-3,2-3,80.52,15-20,-0.46399999999999997,Senior
12105,3-4,3-4,51.37,15-20,0.8939999999999997,Sophomore
12106,3-4,3-4,78.97,0-5,0.15200000000000014,Junior
12107,3-4,3-4,82.45,10-15,-0.28500000000000014,Graduate
12108,3-4,3-4,75.4,0-5,0.1200000000000001,Junior
12109,2-3,3-4,73.49,0-5,-0.714,Freshman
12110,3-4,3-4,70.11,0-5,0.10099999999999998,Graduate
12111,3-4,2-3,90.3,0-5,-0.371,Sophomore
12112,3-4,2-3,73.12,0-5,-0.9579999999999997,Senior
12113,3-4,3-4,51.29,0-5,0.625,Sophomore
12114,2-3,2-3,67.5,0-5,-1.0700000000000003,Sophomore
12115,3-4,3-4,99.97,0-5,0.5960000000000001,Senior
12116,2-3,2-3,90.68,0-5,-1.0539999999999998,Freshman
12117,3-4,3-4,92.15,0-5,0.39700000000000024,Graduate
12118,2-3,2-3,93.17,0-5,-0.21399999999999997,Sophomore
12119,3-4,3-4,75.84,0-5,0.43900000000000006,Freshman
12120,3-4,3-4,62.12,0-5,-0.20100000000000007,Sophomore
12121,2-3,2-3,58.98,0-5,-0.657,Senior
12122,3-4,3-4,78.72,0-5,0.9159999999999999,Graduate
12123,2-3,1-2,67.4,0-5,-2.107,Junior
12124,3-4,3-4,58.0,05-10,1.8960000000000004,Sophomore
12125,3-4,2-3,70.63,05-10,-1.017,Junior
12126,3-4,3-4,66.94,05-10,-0.08700000000000019,Senior
12127,3-4,3-4,59.64,0-5,-0.5140000000000002,Sophomore
12128,3-4,2-3,74.95,0-5,-0.19199999999999973,Sophomore
12129,2-3,2-3,64.85,0-5,-0.855,Junior
12130,2-3,2-3,68.25,0-5,0.2799999999999998,Graduate
12131,2-3,2-3,87.0,05-10,-0.18199999999999994,Junior
12132,2-3,2-3,82.97,0-5,-0.3219999999999996,Freshman
12133,3-4,3-4,77.69,05-10,0.629,Freshman
12134,3-4,3-4,60.11,15-20,0.028999999999999915,Freshman
12135,3-4,3-4,81.87,0-5,-0.44300000000000006,Graduate
12136,3-4,3-4,75.35,0-5,-0.3919999999999999,Senior
12137,3-4,3-4,99.25,05-10,0.12299999999999978,Senior
12138,3-4,3-4,66.11,10-15,-0.891,Junior
12139,3-4,3-4,67.69,0-5,-0.30900000000000016,Senior
12140,3-4,3-4,64.13,10-15,-0.43800000000000017,Freshman
12141,3-4,3-4,86.06,0-5,-0.10400000000000009,Junior
12142,3-4,3-4,85.04,05-10,0.645,Senior
12143,3-4,3-4,85.46,05-10,-0.7360000000000002,Freshman
12144,3-4,3-4,62.7,30-35,0.46899999999999986,Sophomore
12145,3-4,3-4,80.46,05-10,-0.4950000000000001,Freshman
12146,3-4,3-4,74.02,0-5,-0.41900000000000004,Sophomore
12147,3-4,3-4,80.27,20-25,0.6219999999999999,Senior
12148,3-4,3-4,92.45,15-20,-0.3919999999999999,Sophomore
12149,3-4,3-4,62.29,15-20,-0.5150000000000001,Senior
12150,3-4,3-4,77.25,0-5,-0.07100000000000017,Senior
12151,3-4,2-3,79.77,0-5,-1.213,Senior
12152,3-4,3-4,78.34,0-5,0.2469999999999999,Graduate
12153,3-4,3-4,60.34,0-5,-0.3340000000000001,Junior
12154,3-4,3-4,77.3,0-5,0.7930000000000001,Sophomore
12155,3-4,3-4,81.99,0-5,-0.6310000000000002,Freshman
12156,3-4,3-4,93.64,10-15,0.28800000000000026,Junior
12157,3-4,3-4,78.78,05-10,-0.5110000000000001,Freshman
12158,3-4,3-4,73.08,0-5,-0.30699999999999994,Graduate
12159,2-3,1-2,67.59,05-10,-1.8960000000000001,Junior
12160,3-4,3-4,80.82,10-15,1.6260000000000003,Graduate
12161,3-4,2-3,88.18,10-15,-1.093,Senior
12162,3-4,3-4,57.86,20-25,-0.09799999999999986,Graduate
12163,3-4,3-4,61.32,0-5,-0.35599999999999987,Graduate
12164,2-3,2-3,70.67,0-5,-0.746,Freshman
12165,2-3,2-3,74.57,0-5,0.11800000000000033,Senior
12166,2-3,2-3,68.85,05-10,-0.4889999999999999,Sophomore
12167,3-4,3-4,71.23,0-5,0.859,Graduate
12168,3-4,3-4,89.71,0-5,-0.5569999999999999,Senior
12169,3-4,3-4,70.42,05-10,0.10699999999999976,Freshman
12170,3-4,3-4,64.54,20-25,-0.43500000000000005,Graduate
12171,2-3,2-3,53.36,0-5,-1.286,Sophomore
12172,3-4,2-3,81.21,35-40,0.4089999999999998,Sophomore
12173,3-4,3-4,67.6,0-5,0.859,Junior
12174,3-4,2-3,81.65,05-10,-1.0910000000000002,Graduate
12175,3-4,3-4,80.16,20-25,0.4969999999999999,Graduate
12176,3-4,3-4,67.67,05-10,-0.2839999999999998,Junior
12177,3-4,3-4,69.28,10-15,-0.3959999999999999,Sophomore
12178,3-4,3-4,84.47,20-25,-0.133,Sophomore
12179,3-4,2-3,100.0,0-5,-0.8729999999999998,Sophomore
12180,3-4,3-4,76.1,30-35,0.613,Freshman
12181,3-4,3-4,88.92,0-5,-0.5139999999999998,Senior
12182,3-4,3-4,82.58,05-10,-0.16699999999999982,Junior
12183,3-4,3-4,86.48,05-10,0.03200000000000003,Senior
12184,3-4,3-4,67.93,30-35,-0.56,Freshman
12185,3-4,3-4,86.97,05-10,-0.22399999999999975,Sophomore
12186,3-4,3-4,81.49,0-5,-0.2569999999999997,Sophomore
12187,3-4,3-4,87.86,35-40,0.14300000000000024,Junior
12188,2-3,1-2,62.81,10-15,-1.867,Junior
12189,2-3,2-3,70.97,0-5,0.33299999999999974,Junior
12190,3-4,2-3,84.19,05-10,0.15500000000000025,Sophomore
12191,3-4,3-4,100.0,0-5,0.702,Senior
12192,2-3,2-3,81.54,20-25,-1.392,Junior
12193,3-4,3-4,84.04,0-5,0.7429999999999999,Freshman
12194,3-4,3-4,69.13,10-15,-0.19700000000000006,Junior
12195,3-4,3-4,86.8,0-5,-0.15799999999999992,Junior
12196,3-4,3-4,82.04,0-5,-0.06099999999999994,Freshman
12197,3-4,3-4,78.21,0-5,-0.726,Freshman
12198,2-3,2-3,100.0,20-25,-0.28500000000000014,Sophomore
12199,3-4,3-4,77.11,05-10,0.44099999999999984,Sophomore
12200,3-4,3-4,86.4,0-5,0.40600000000000014,Sophomore
12201,3-4,2-3,63.68,0-5,-1.0499999999999998,Sophomore
12202,2-3,3-4,81.09,10-15,-0.1349999999999998,Sophomore
12203,3-4,3-4,69.71,0-5,0.36099999999999977,Graduate
12204,3-4,3-4,79.43,0-5,-0.07299999999999995,Sophomore
12205,3-4,2-3,61.23,05-10,-0.8319999999999999,Sophomore
12206,3-4,2-3,64.62,0-5,-0.16999999999999993,Sophomore
12207,3-4,2-3,68.45,10-15,-0.22399999999999975,Graduate
12208,3-4,3-4,62.49,05-10,0.41999999999999993,Junior
12209,3-4,2-3,47.27,25-30,-1.012,Junior
12210,3-4,3-4,85.49,0-5,0.3809999999999998,Senior
12211,3-4,3-4,89.49,0-5,-0.4099999999999997,Sophomore
12212,3-4,3-4,79.37,0-5,-0.006999999999999673,Graduate
12213,3-4,3-4,72.38,10-15,-0.6259999999999999,Freshman
12214,2-3,2-3,79.84,05-10,-1.201,Junior
12215,1-2,1-2,71.35,15-20,-0.5890000000000002,Freshman
12216,3-4,3-4,78.31,0-5,1.733,Senior
12217,3-4,3-4,87.78,0-5,-0.06099999999999994,Freshman
12218,3-4,2-3,69.94,05-10,-0.9010000000000002,Junior
12219,2-3,2-3,69.77,05-10,-0.565,Freshman
12220,3-4,2-3,77.53,10-15,0.16000000000000014,Junior
12221,3-4,2-3,81.25,30-35,-0.05099999999999971,Sophomore
12222,3-4,3-4,67.0,05-10,0.08300000000000018,Graduate
12223,3-4,3-4,56.95,0-5,-0.0040000000000000036,Freshman
12224,3-4,2-3,74.63,0-5,-1.4180000000000001,Senior
12225,3-4,2-3,81.65,05-10,-0.1759999999999997,Senior
12226,3-4,3-4,86.28,05-10,-0.3640000000000003,Graduate
12227,3-4,3-4,90.67,0-5,-0.6260000000000003,Graduate
12228,3-4,3-4,64.77,05-10,-0.42900000000000027,Graduate
12229,3-4,3-4,87.41,0-5,-0.395,Sophomore
12230,3-4,3-4,85.95,10-15,-0.403,Sophomore
12231,3-4,3-4,50.67,05-10,-0.30299999999999994,Sophomore
12232,3-4,3-4,100.0,20-25,-0.20699999999999985,Junior
12233,2-3,2-3,85.94,0-5,-1.62,Sophomore
12234,3-4,3-4,83.07,0-5,0.7150000000000003,Senior
12235,3-4,3-4,65.76,0-5,-0.12699999999999978,Freshman
12236,3-4,2-3,74.83,0-5,-0.7829999999999999,Freshman
12237,3-4,2-3,74.13,05-10,-0.28600000000000003,Senior
12238,2-3,2-3,74.35,0-5,-0.536,Graduate
12239,3-4,3-4,87.13,20-25,0.1419999999999999,Senior
12240,2-3,2-3,71.47,0-5,-0.9199999999999999,Freshman
12241,3-4,3-4,83.43,15-20,0.30100000000000016,Graduate
12242,3-4,3-4,76.46,05-10,-0.254,Junior
12243,3-4,2-3,48.22,15-20,-0.7309999999999999,Senior
12244,3-4,3-4,88.21,05-10,0.8449999999999998,Freshman
12245,2-3,2-3,80.19,10-15,-1.3450000000000002,Junior
12246,3-4,2-3,54.27,0-5,-0.03300000000000036,Sophomore
12247,3-4,3-4,76.28,10-15,-0.05300000000000038,Graduate
12248,3-4,3-4,57.71,25-30,0.09100000000000019,Junior
12249,2-3,2-3,51.32,25-30,-0.9149999999999996,Senior
12250,3-4,3-4,86.39,0-5,1.589,Junior
12251,3-4,3-4,75.91,15-20,0.1120000000000001,Freshman
12252,3-4,3-4,83.35,10-15,-0.8960000000000004,Junior
12253,3-4,3-4,75.85,20-25,0.1629999999999998,Junior
12254,2-3,2-3,70.42,10-15,-1.6110000000000002,Senior
12255,3-4,3-4,83.96,10-15,1.0290000000000004,Sophomore
12256,3-4,3-4,75.49,0-5,-0.23399999999999999,Graduate
12257,3-4,3-4,81.23,20-25,0.04800000000000004,Junior
12258,3-4,3-4,67.03,10-15,-0.04200000000000026,Freshman
12259,3-4,3-4,100.0,10-15,-0.41000000000000014,Senior
12260,3-4,3-4,81.84,30-35,-0.8069999999999999,Graduate
12261,3-4,3-4,59.45,05-10,0.512,Senior
12262,3-4,3-4,63.66,0-5,-0.5369999999999999,Sophomore
12263,3-4,3-4,70.85,20-25,-0.04400000000000004,Junior
12264,3-4,3-4,71.13,05-10,-0.009999999999999787,Freshman
12265,3-4,3-4,81.47,0-5,-0.617,Junior
12266,3-4,3-4,75.58,10-15,-0.29800000000000004,Junior
12267,3-4,3-4,78.22,0-5,0.1849999999999996,Freshman
12268,3-4,2-3,79.99,05-10,-0.6829999999999998,Sophomore
12269,3-4,3-4,59.68,0-5,0.4109999999999996,Freshman
12270,3-4,3-4,80.07,0-5,-0.359,Sophomore
12271,3-4,3-4,71.52,15-20,0.14400000000000013,Sophomore
12272,3-4,3-4,85.72,05-10,-0.12299999999999978,Senior
12273,3-4,3-4,90.89,05-10,-0.9790000000000001,Senior
