,Post_Semester_GPA_bracket,Pre_Semester_GPA_bracket,Skill_Retention_Score,Weekly_hours_bracket,GPA_diff,Year_of_Study
6187,3-4,3-4,70.89,0-5,0.371,graduate
6188,3-4,3-4,43.54,25-30,-0.16300000000000026,junior
6189,3-4,3-4,94.8,0-5,-0.28000000000000025,junior
6190,3-4,3-4,73.03,0-5,-0.2679999999999998,senior
6191,3-4,3-4,75.63,0-5,-0.03699999999999992,senior
6192,2-3,2-3,73.6,0-5,-1.585,sophomore
6193,3-4,3-4,82.42,15-20,0.903,sophomore
6194,3-4,3-4,74.81,0-5,-0.08099999999999996,freshman
6195,3-4,3-4,68.78,05-10,0.5230000000000001,junior
6196,3-4,3-4,99.0,15-20,-0.07699999999999996,freshman
6197,3-4,3-4,73.33,10-15,-0.895,senior
6198,3-4,3-4,48.39,0-5,0.03799999999999981,freshman
6199,2-3,2-3,81.45,10-15,-0.6759999999999997,graduate
6200,3-4,2-3,99.1,30-35,0.23499999999999988,senior
6201,3-4,3-4,80.44,10-15,0.3719999999999999,graduate
6202,2-3,3-4,75.16,0-5,-0.718,freshman
6203,3-4,3-4,77.19,25-30,0.9739999999999998,senior
6204,3-4,3-4,100.0,15-20,-0.556,graduate
6205,3-4,3-4,67.05,0-5,0.09600000000000009,freshman
6206,3-4,3-4,87.17,10-15,-0.9300000000000002,graduate
6207,3-4,2-3,75.45,0-5,-0.4009999999999998,sophomore
6208,3-4,3-4,84.86,0-5,0.43999999999999995,freshman
6209,3-4,2-3,70.66,0-5,-0.9689999999999999,sophomore
6210,2-3,2-3,81.28,05-10,-0.46599999999999975,freshman
6211,3-4,2-3,100.0,05-10,-0.0820000000000003,graduate
6212,3-4,3-4,62.88,0-5,0.15900000000000025,sophomore
6213,2-3,2-3,46.97,10-15,-0.9130000000000003,junior
6214,3-4,3-4,75.06,15-20,1.04,junior
6215,2-3,2-3,92.93,05-10,-1.7070000000000003,senior
6216,3-4,3-4,55.34,10-15,0.5580000000000003,sophomore
6217,3-4,3-4,76.91,0-5,0.20599999999999996,senior
6218,2-3,2-3,87.49,10-15,-1.092,freshman
6219,2-3,2-3,66.62,0-5,-0.3049999999999997,senior
6220,3-4,3-4,75.61,20-25,0.5,graduate
6221,3-4,3-4,75.63,0-5,0.33000000000000007,freshman
6222,2-3,2-3,61.01,15-20,-1.0229999999999997,freshman
6223,3-4,3-4,93.6,0-5,0.33899999999999997,junior
6224,3-4,3-4,52.97,0-5,-0.03100000000000014,freshman
6225,3-4,2-3,77.06,10-15,-0.5550000000000002,freshman
6226,3-4,3-4,54.07,25-30,0.1769999999999996,freshman
6227,3-4,3-4,57.99,05-10,0.06699999999999973,junior
6228,3-4,3-4,78.11,0-5,-0.6869999999999998,sophomore
6229,2-3,2-3,81.47,0-5,-0.7639999999999998,junior
6230,3-4,3-4,60.25,05-10,0.3580000000000001,junior
6231,3-4,3-4,56.51,0-5,-0.01499999999999968,senior
6232,3-4,3-4,100.0,0-5,-0.08700000000000019,graduate
6233,3-4,3-4,84.86,0-5,-0.23199999999999976,junior
6234,2-3,3-4,44.02,30-35,-0.5420000000000003,sophomore
6235,3-4,3-4,71.1,15-20,1.569,sophomore
6236,3-4,3-4,83.72,0-5,-0.3660000000000001,junior
6237,3-4,2-3,76.92,05-10,-1.077,graduate
6238,2-3,2-3,46.36,0-5,-0.706,senior
6239,2-3,2-3,68.04,10-15,-0.585,freshman
6240,3-4,3-4,94.11,0-5,0.766,graduate
6241,2-3,2-3,73.79,0-5,-0.746,senior
6242,3-4,3-4,59.35,0-5,0.5750000000000002,freshman
6243,3-4,3-4,74.97,0-5,-0.4209999999999998,senior
6244,3-4,3-4,88.23,10-15,-0.15700000000000003,sophomore
6245,3-4,3-4,56.14,05-10,-0.3730000000000002,junior
6246,3-4,3-4,72.33,0-5,-0.133,sophomore
6247,2-3,2-3,89.6,15-20,-0.5390000000000001,freshman
6248,1-2,1-2,78.11,05-10,-0.6520000000000001,senior
6249,2-3,2-3,88.25,0-5,0.8029999999999999,senior
6250,1-2,1-2,69.52,0-5,-1.2950000000000002,sophomore
6251,3-4,3-4,90.33,0-5,1.625,sophomore
6252,3-4,2-3,56.12,05-10,-0.7720000000000002,junior
6253,3-4,2-3,61.8,05-10,-0.30900000000000016,senior
6254,3-4,3-4,57.21,0-5,-0.039000000000000146,freshman
6255,2-3,2-3,81.16,0-5,-0.7050000000000001,senior
6256,3-4,3-4,84.97,0-5,0.6070000000000002,graduate
6257,3-4,3-4,66.25,20-25,0.052000000000000046,junior
6258,3-4,3-4,93.74,0-5,-0.3330000000000002,freshman
6259,2-3,2-3,66.45,0-5,-0.9500000000000002,sophomore
6260,3-4,3-4,75.77,05-10,0.6789999999999998,freshman
6261,3-4,3-4,100.0,05-10,-0.19100000000000028,sophomore
6262,3-4,2-3,74.75,25-30,-0.6790000000000003,senior
6263,3-4,3-4,78.0,05-10,0.18299999999999983,freshman
6264,3-4,3-4,71.41,0-5,-0.11499999999999977,sophomore
6265,2-3,2-3,64.17,25-30,-1.491,junior
6266,3-4,3-4,79.07,0-5,1.374,graduate
6267,3-4,3-4,100.0,15-20,-0.04700000000000015,sophomore
6268,3-4,3-4,83.13,0-5,-0.7829999999999999,senior
6269,3-4,3-4,83.6,05-10,0.08300000000000018,junior
6270,2-3,2-3,74.01,0-5,-1.1560000000000001,senior
6271,3-4,2-3,75.74,0-5,0.8080000000000003,graduate
6272,2-3,2-3,85.15,0-5,-0.577,freshman
6273,2-3,3-4,77.46,15-20,0.4870000000000001,junior
6274,3-4,3-4,100.0,10-15,0.5249999999999999,senior
6275,3-4,3-4,100.0,0-5,0.3919999999999999,graduate
6276,3-4,2-3,82.51,10-15,-1.0549999999999997,freshman
6277,2-3,1-2,68.74,05-10,-1.095,sophomore
6278,2-3,2-3,66.3,0-5,0.4990000000000001,freshman
6279,3-4,2-3,52.54,25-30,0.13600000000000012,senior
6280,3-4,3-4,70.77,10-15,0.7589999999999999,graduate
6281,3-4,2-3,62.43,05-10,-1.0899999999999999,junior
6282,3-4,3-4,81.43,0-5,0.2999999999999998,freshman
6283,3-4,3-4,67.18,0-5,-0.44200000000000017,freshman
6284,3-4,2-3,75.96,05-10,-0.3129999999999997,junior
6285,3-4,3-4,95.68,05-10,0.1459999999999999,graduate
6286,2-3,1-2,76.72,05-10,-1.9720000000000002,senior
6287,3-4,3-4,59.32,0-5,1.193,senior
6288,3-4,3-4,54.94,25-30,-0.2589999999999999,sophomore
6289,3-4,3-4,90.78,05-10,-0.34799999999999986,graduate
6290,2-3,2-3,67.62,20-25,-1.161,senior
6291,3-4,3-4,58.44,0-5,0.3740000000000001,sophomore
6292,2-3,2-3,82.45,10-15,-0.9619999999999997,senior
6293,3-4,3-4,73.81,05-10,0.8599999999999999,junior
6294,3-4,3-4,93.54,05-10,-0.40600000000000014,senior
6295,3-4,3-4,80.19,0-5,-0.573,graduate
6296,3-4,3-4,91.43,0-5,-0.4219999999999997,sophomore
6297,2-3,2-3,74.18,0-5,-0.8359999999999999,senior
6298,3-4,3-4,98.09,10-15,0.9169999999999998,junior
6299,3-4,3-4,89.64,05-10,-0.8660000000000001,graduate
6300,3-4,3-4,62.03,0-5,-0.1120000000000001,freshman
6301,3-4,3-4,76.38,05-10,0.4630000000000001,senior
6302,3-4,2-3,89.68,0-5,-0.9540000000000002,freshman
6303,3-4,3-4,90.28,05-10,-0.367,sophomore
6304,3-4,3-4,43.33,30-35,-0.18799999999999972,sophomore
6305,3-4,3-4,80.72,05-10,0.04899999999999993,junior
6306,3-4,3-4,73.12,0-5,0.15200000000000014,graduate
6307,3-4,2-3,75.18,10-15,-1.017,freshman
6308,3-4,3-4,82.96,0-5,0.20800000000000018,freshman
6309,3-4,2-3,100.0,0-5,-0.6880000000000002,freshman
6310,3-4,2-3,71.65,0-5,-0.2549999999999999,junior
6311,3-4,3-4,56.34,10-15,0.3660000000000001,freshman
6312,3-4,3-4,71.86,0-5,-0.129,graduate
6313,3-4,3-4,82.5,10-15,-0.06499999999999995,junior
6314,3-4,2-3,100.0,10-15,-0.827,senior
6315,3-4,3-4,92.76,35-40,0.42799999999999994,senior
6316,3-4,3-4,76.49,15-20,-0.5379999999999998,senior
6317,2-3,2-3,78.12,0-5,-0.9299999999999997,graduate
6318,2-3,2-3,67.48,20-25,-0.18199999999999994,graduate
6319,2-3,2-3,67.28,25-30,-0.41100000000000003,freshman
6320,3-4,3-4,75.29,0-5,0.7850000000000001,graduate
6321,3-4,3-4,98.97,10-15,-0.16800000000000015,junior
6322,3-4,3-4,66.93,10-15,-0.7690000000000001,sophomore
6323,3-4,3-4,52.73,0-5,-0.19099999999999984,junior
6324,2-3,2-3,72.69,0-5,-0.815,sophomore
6325,3-4,3-4,86.89,05-10,0.10099999999999998,junior
6326,3-4,3-4,50.51,0-5,0.22999999999999998,senior
6327,2-3,2-3,93.45,0-5,-1.8650000000000002,freshman
6328,3-4,3-4,96.43,0-5,1.2719999999999998,freshman
6329,3-4,3-4,74.27,20-25,-0.5010000000000003,graduate
6330,2-3,2-3,83.46,10-15,-1.109,junior
6331,2-3,2-3,60.71,0-5,-0.24299999999999988,sophomore
6332,3-4,3-4,69.72,05-10,0.8360000000000003,graduate
6333,3-4,3-4,56.97,25-30,-0.597,graduate
6334,3-4,3-4,54.39,20-25,0.4099999999999997,freshman
6335,3-4,3-4,75.45,0-5,0.16199999999999992,sophomore
6336,2-3,2-3,68.78,10-15,-0.5170000000000003,graduate
6337,3-4,3-4,87.25,10-15,0.782,freshman
6338,3-4,2-3,82.89,0-5,-1.138,junior
6339,2-3,2-3,88.03,20-25,-0.5300000000000002,sophomore
6340,2-3,2-3,69.92,15-20,-0.4089999999999998,senior
6341,3-4,3-4,48.86,25-30,0.8650000000000002,freshman
6342,3-4,3-4,95.91,05-10,-0.07399999999999984,junior
6343,2-3,2-3,98.08,05-10,-1.536,freshman
6344,3-4,3-4,49.37,0-5,1.221,sophomore
6345,3-4,3-4,71.85,0-5,-0.052999999999999936,freshman
6346,3-4,3-4,86.87,20-25,-0.5390000000000001,freshman
6347,3-4,3-4,79.78,05-10,0.5230000000000001,graduate
6348,3-4,3-4,73.18,15-20,-0.7120000000000002,graduate
6349,3-4,3-4,67.58,0-5,-0.7029999999999998,senior
6350,2-3,2-3,40.81,0-5,-0.9820000000000002,junior
6351,3-4,3-4,76.12,0-5,0.6179999999999999,sophomore
6352,2-3,2-3,97.41,0-5,-0.8700000000000001,sophomore
6353,3-4,3-4,78.88,10-15,0.3719999999999999,sophomore
6354,3-4,3-4,84.58,0-5,0.040999999999999925,senior
6355,3-4,3-4,77.28,0-5,-0.472,sophomore
6356,3-4,2-3,72.98,20-25,-1.0150000000000001,graduate
6357,3-4,3-4,77.51,0-5,0.31300000000000017,senior
6358,3-4,3-4,78.11,10-15,-0.1479999999999997,graduate
6359,3-4,3-4,59.04,10-15,-0.01100000000000012,junior
6360,3-4,3-4,72.07,25-30,-0.45299999999999985,junior
6361,3-4,3-4,66.12,0-5,-0.0029999999999996696,sophomore
6362,3-4,3-4,78.37,15-20,-0.629,junior
6363,1-2,1-2,59.52,05-10,-2.133,graduate
6364,2-3,2-3,75.21,0-5,0.2529999999999999,freshman
6365,3-4,3-4,57.09,0-5,1.218,sophomore
6366,2-3,2-3,70.09,05-10,-1.0510000000000002,sophomore
6367,3-4,3-4,72.24,05-10,0.43000000000000016,graduate
6368,3-4,3-4,80.45,0-5,0.010000000000000231,freshman
6369,3-4,3-4,69.82,10-15,0.1429999999999998,senior
6370,3-4,3-4,92.06,05-10,-0.3780000000000001,sophomore
6371,2-3,2-3,72.26,10-15,-0.532,graduate
6372,1-2,1-2,64.84,0-5,-1.1099999999999999,junior
6373,3-4,3-4,95.85,0-5,1.057,sophomore
6374,3-4,3-4,94.17,05-10,0.14300000000000024,senior
6375,3-4,2-3,65.1,0-5,-0.5059999999999998,senior
6376,2-3,2-3,79.75,0-5,-1.0939999999999999,junior
6377,3-4,3-4,74.97,0-5,1.475,senior
6378,3-4,3-4,86.31,10-15,0.08899999999999997,freshman
6379,3-4,3-4,83.94,0-5,-0.6959999999999997,graduate
6380,3-4,3-4,88.85,10-15,-0.4810000000000003,freshman
6381,3-4,2-3,88.13,0-5,-0.10000000000000009,sophomore
6382,3-4,3-4,82.59,15-20,0.03200000000000003,sophomore
6383,3-4,2-3,56.68,05-10,-0.33199999999999985,freshman
6384,3-4,3-4,82.73,0-5,0.609,sophomore
6385,3-4,3-4,72.29,0-5,-0.07400000000000029,junior
6386,3-4,3-4,72.57,10-15,-0.21099999999999985,junior
6387,3-4,3-4,71.98,05-10,-0.4990000000000001,freshman
6388,3-4,3-4,77.27,05-10,0.19099999999999984,freshman
6389,3-4,3-4,67.37,0-5,-0.42799999999999994,senior
6390,3-4,3-4,97.19,0-5,-0.34299999999999997,senior
6391,2-3,2-3,65.55,0-5,-1.7119999999999997,sophomore
6392,3-4,3-4,76.07,0-5,1.4260000000000002,junior
6393,1-2,1-2,66.25,05-10,-2.143,freshman
6394,3-4,3-4,96.24,10-15,1.105,senior
6395,3-4,3-4,76.53,10-15,0.31199999999999983,graduate
6396,3-4,3-4,57.33,0-5,-0.6890000000000001,sophomore
6397,3-4,3-4,63.88,0-5,0.08300000000000018,senior
6398,3-4,3-4,66.44,05-10,-0.637,sophomore
6399,3-4,2-3,83.25,05-10,-0.5569999999999999,freshman
6400,3-4,3-4,88.01,05-10,0.45799999999999974,junior
6401,3-4,3-4,75.67,0-5,-0.004999999999999893,sophomore
6402,2-3,2-3,69.4,05-10,-1.165,senior
6403,3-4,3-4,58.67,35-40,0.3009999999999997,senior
6404,2-3,1-2,76.01,15-20,-1.865,graduate
6405,3-4,3-4,72.52,0-5,1.6280000000000001,junior
6406,3-4,3-4,88.97,15-20,-0.23499999999999988,junior
6407,2-3,2-3,77.12,15-20,-1.6640000000000001,sophomore
6408,2-3,2-3,59.32,0-5,0.1349999999999998,sophomore
6409,3-4,2-3,81.24,0-5,-0.10199999999999987,junior
6410,3-4,3-4,60.07,05-10,0.019000000000000128,senior
6411,3-4,3-4,86.26,0-5,0.03200000000000003,freshman
6412,3-4,3-4,72.66,10-15,0.20599999999999996,graduate
6413,3-4,3-4,57.08,0-5,-0.52,senior
6414,3-4,3-4,64.4,0-5,-0.07799999999999985,senior
6415,3-4,3-4,60.89,0-5,-0.06300000000000017,graduate
6416,3-4,3-4,84.7,05-10,-0.31499999999999995,junior
6417,3-4,3-4,65.11,05-10,-0.04700000000000015,freshman
6418,3-4,3-4,79.81,05-10,0.19899999999999984,senior
6419,2-3,2-3,69.73,0-5,-1.7109999999999999,graduate
6420,2-3,2-3,81.17,0-5,-0.04899999999999993,freshman
6421,3-4,3-4,45.06,0-5,1.154,freshman
6422,3-4,3-4,100.0,10-15,-0.2929999999999997,freshman
6423,3-4,3-4,94.78,15-20,-0.11699999999999999,sophomore
6424,3-4,3-4,90.22,05-10,-0.2929999999999997,graduate
6425,3-4,3-4,67.11,0-5,-0.262,freshman
6426,2-3,2-3,79.53,0-5,-1.3610000000000002,senior
6427,3-4,3-4,100.0,10-15,0.8800000000000003,graduate
6428,3-4,3-4,89.33,15-20,-0.3500000000000001,senior
6429,3-4,3-4,67.82,0-5,-0.54,freshman
6430,3-4,3-4,87.53,20-25,0.28600000000000003,senior
6431,3-4,3-4,68.78,05-10,-0.613,graduate
6432,3-4,3-4,93.95,0-5,-0.3719999999999999,freshman
6433,3-4,3-4,77.19,10-15,-0.18599999999999994,freshman
6434,3-4,3-4,70.42,05-10,0.06499999999999995,graduate
6435,3-4,3-4,70.66,20-25,-0.021999999999999797,senior
6436,3-4,2-3,81.47,10-15,-1.02,senior
6437,3-4,3-4,75.31,0-5,0.15700000000000003,graduate
6438,2-3,2-3,67.99,0-5,-1.1719999999999997,senior
6439,3-4,3-4,59.54,0-5,1.0390000000000001,sophomore
6440,3-4,3-4,78.34,20-25,0.1419999999999999,junior
6441,3-4,3-4,87.01,05-10,-0.395,freshman
6442,3-4,3-4,93.69,15-20,0.07100000000000017,sophomore
6443,3-4,3-4,81.55,20-25,-0.6059999999999999,junior
6444,3-4,3-4,86.26,0-5,-0.254,sophomore
6445,3-4,3-4,65.66,10-15,-0.051000000000000156,graduate
6446,3-4,2-3,78.77,05-10,-1.0799999999999996,freshman
6447,3-4,3-4,88.2,05-10,0.6229999999999998,junior
6448,3-4,3-4,64.47,05-10,-0.20900000000000007,senior
6449,3-4,3-4,70.54,05-10,-0.7210000000000001,senior
6450,3-4,3-4,94.21,0-5,0.0,senior
6451,3-4,3-4,99.93,05-10,-0.3820000000000001,sophomore
6452,3-4,3-4,100.0,0-5,-0.5939999999999999,graduate
6453,3-4,3-4,41.43,0-5,-0.3879999999999999,sophomore
6454,3-4,3-4,78.42,0-5,0.14500000000000002,senior
6455,3-4,3-4,92.18,05-10,-0.6880000000000002,graduate
6456,3-4,3-4,67.16,20-25,-0.6099999999999999,freshman
6457,3-4,3-4,77.03,05-10,0.254,graduate
6458,3-4,3-4,58.92,10-15,-0.9050000000000002,senior
6459,3-4,3-4,71.03,0-5,-0.11799999999999988,junior
6460,2-3,2-3,74.45,05-10,-0.7929999999999997,sophomore
6461,3-4,3-4,65.13,0-5,0.32399999999999984,graduate
6462,2-3,1-2,59.21,05-10,-1.4889999999999999,freshman
6463,3-4,3-4,94.09,10-15,1.3940000000000001,junior
6464,3-4,3-4,72.57,0-5,-0.613,senior
6465,3-4,3-4,88.11,05-10,-0.18800000000000017,senior
6466,3-4,3-4,76.8,0-5,-0.050000000000000266,freshman
6467,2-3,2-3,59.06,0-5,-0.653,freshman
6468,3-4,3-4,77.06,05-10,0.8370000000000002,senior
6469,3-4,3-4,91.63,0-5,-0.4910000000000001,junior
6470,3-4,3-4,90.08,10-15,-0.43500000000000005,freshman
6471,3-4,3-4,82.31,0-5,-0.04200000000000026,freshman
6472,3-4,3-4,58.22,05-10,-0.887,senior
6473,2-3,2-3,61.87,30-35,-0.7909999999999999,junior
6474,3-4,2-3,70.65,0-5,-0.16900000000000004,graduate
6475,3-4,3-4,95.7,0-5,0.48099999999999987,freshman
6476,3-4,3-4,75.1,10-15,-0.43699999999999983,graduate
6477,2-3,3-4,90.32,0-5,-0.7560000000000002,graduate
6478,3-4,3-4,78.85,0-5,0.03399999999999981,junior
6479,3-4,3-4,79.42,0-5,-0.4790000000000001,freshman
6480,3-4,3-4,99.78,10-15,-0.040000000000000036,graduate
6481,2-3,2-3,65.0,15-20,-0.8600000000000003,freshman
6482,2-3,2-3,100.0,05-10,-0.21499999999999986,junior
6483,3-4,3-4,100.0,05-10,0.6500000000000004,junior
6484,2-3,2-3,64.78,0-5,-1.266,senior
6485,3-4,3-4,96.36,05-10,0.5449999999999999,junior
6486,3-4,3-4,58.51,05-10,-0.16900000000000004,junior
6487,3-4,3-4,90.59,05-10,-0.028999999999999915,graduate
6488,3-4,3-4,73.49,10-15,-0.778,graduate
6489,3-4,3-4,83.19,05-10,-0.29499999999999993,junior
6490,2-3,3-4,57.87,20-25,-0.27300000000000013,junior
6491,2-3,2-3,100.0,25-30,-0.5920000000000001,senior
6492,3-4,3-4,96.47,0-5,0.5749999999999997,senior
6493,3-4,2-3,81.67,05-10,-0.677,sophomore
6494,2-3,2-3,100.0,0-5,-0.7790000000000004,junior
6495,3-4,3-4,75.67,05-10,0.3820000000000001,freshman
6496,3-4,3-4,52.75,15-20,-0.008000000000000007,junior
6497,3-4,3-4,72.63,0-5,-0.5310000000000001,senior
6498,3-4,3-4,65.66,05-10,0.2250000000000001,freshman
6499,3-4,3-4,79.66,20-25,-0.2749999999999999,sophomore
6500,3-4,3-4,79.05,30-35,-0.363,junior
6501,3-4,3-4,77.42,35-40,-0.33199999999999985,senior
6502,3-4,3-4,100.0,0-5,-0.06600000000000028,senior
6503,3-4,3-4,69.02,30-35,0.544,sophomore
6504,3-4,3-4,90.58,0-5,-0.488,sophomore
6505,3-4,3-4,59.89,05-10,-0.238,senior
6506,3-4,3-4,68.82,05-10,-0.548,junior
6507,3-4,3-4,81.39,25-30,-0.24300000000000033,junior
6508,2-3,2-3,85.4,05-10,-0.45100000000000007,senior
6509,2-3,1-2,67.21,05-10,-1.0290000000000001,junior
6510,2-3,2-3,100.0,35-40,0.19700000000000006,junior
6511,3-4,2-3,69.84,0-5,-0.1339999999999999,graduate
6512,3-4,3-4,92.74,0-5,0.16900000000000004,graduate
6513,3-4,3-4,70.43,0-5,-0.3740000000000001,freshman
6514,3-4,3-4,39.47,05-10,0.4950000000000001,junior
6515,3-4,3-4,85.7,0-5,-0.3370000000000002,junior
6516,2-3,2-3,66.38,0-5,-1.0459999999999998,sophomore
6517,3-4,3-4,56.8,0-5,1.2650000000000001,junior
6518,3-4,3-4,82.42,0-5,-0.41400000000000015,junior
6519,3-4,3-4,94.17,25-30,-0.4979999999999998,senior
6520,2-3,2-3,90.12,0-5,-1.5380000000000003,freshman
6521,3-4,3-4,98.08,0-5,0.8260000000000001,sophomore
6522,2-3,2-3,47.67,10-15,-1.472,freshman
6523,2-3,2-3,88.41,05-10,-0.1120000000000001,senior
6524,2-3,2-3,83.81,0-5,0.10999999999999988,graduate
6525,3-4,3-4,67.61,0-5,1.1549999999999998,junior
6526,3-4,2-3,71.42,20-25,-1.355,junior
6527,3-4,3-4,92.42,10-15,0.5460000000000003,freshman
6528,2-3,2-3,54.1,0-5,-1.4980000000000002,junior
6529,2-3,2-3,73.69,0-5,-0.24800000000000022,junior
6530,3-4,3-4,95.43,0-5,0.7849999999999997,freshman
6531,2-3,2-3,80.22,0-5,-0.5529999999999999,senior
6532,3-4,3-4,82.29,0-5,1.044,sophomore
6533,3-4,3-4,48.66,0-5,-0.8580000000000001,senior
6534,2-3,3-4,35.85,35-40,-0.02300000000000013,sophomore
6535,3-4,3-4,83.88,10-15,0.1200000000000001,graduate
6536,3-4,3-4,80.43,0-5,-0.16000000000000014,freshman
6537,3-4,2-3,80.73,0-5,-0.3680000000000003,freshman
6538,3-4,3-4,84.56,05-10,0.24799999999999978,graduate
6539,3-4,3-4,61.33,10-15,-0.7210000000000001,sophomore
6540,2-3,2-3,58.44,20-25,-0.42200000000000015,junior
6541,2-3,2-3,72.91,10-15,0.21199999999999974,sophomore
6542,2-3,2-3,89.17,20-25,-0.3820000000000001,junior
6543,3-4,2-3,82.61,0-5,0.015000000000000124,junior
6544,3-4,3-4,83.11,0-5,0.40500000000000025,senior
6545,3-4,3-4,88.46,0-5,-0.19300000000000006,freshman
6546,3-4,3-4,89.66,0-5,-0.3620000000000001,senior
6547,3-4,2-3,73.19,10-15,-0.972,junior
6548,2-3,2-3,71.84,10-15,-0.8690000000000002,junior
6549,3-4,2-3,76.66,05-10,0.484,sophomore
6550,3-4,3-4,75.4,15-20,0.544,graduate
6551,3-4,2-3,96.85,05-10,-1.0910000000000002,senior
6552,2-3,2-3,64.11,0-5,-0.23900000000000032,sophomore
6553,3-4,3-4,95.88,05-10,0.726,senior
6554,3-4,3-4,100.0,10-15,-0.07699999999999996,junior
6555,2-3,2-3,69.14,0-5,-1.0990000000000002,graduate
6556,3-4,2-3,60.63,05-10,-0.08300000000000018,freshman
6557,3-4,3-4,75.16,0-5,0.10999999999999988,sophomore
6558,3-4,2-3,51.74,30-35,-1.1670000000000003,junior
6559,3-4,3-4,76.93,0-5,0.0019999999999997797,senior
6560,3-4,3-4,54.26,0-5,-0.09499999999999975,freshman
6561,3-4,3-4,82.06,0-5,-0.015000000000000124,sophomore
6562,3-4,3-4,89.69,05-10,0.07799999999999985,senior
6563,3-4,3-4,62.79,0-5,-0.5229999999999997,freshman
6564,3-4,3-4,77.39,05-10,0.07600000000000007,freshman
6565,2-3,2-3,82.14,0-5,-1.2269999999999999,senior
6566,3-4,3-4,88.87,15-20,0.17100000000000026,graduate
6567,3-4,3-4,74.05,0-5,0.488,senior
6568,2-3,2-3,93.01,0-5,-0.9979999999999998,junior
6569,3-4,3-4,62.94,0-5,1.1320000000000001,freshman
6570,3-4,3-4,75.22,0-5,-0.625,senior
6571,3-4,3-4,82.7,0-5,0.21799999999999997,freshman
6572,2-3,2-3,99.09,0-5,-1.6,sophomore
6573,2-3,2-3,81.18,0-5,0.32399999999999984,freshman
6574,2-3,2-3,100.0,05-10,0.31800000000000006,senior
6575,3-4,2-3,58.17,10-15,-0.2679999999999998,junior
6576,2-3,2-3,95.28,05-10,-0.5530000000000004,graduate
6577,2-3,2-3,69.22,05-10,-0.18400000000000016,freshman
6578,3-4,2-3,64.62,05-10,-0.06499999999999995,senior
6579,3-4,3-4,86.82,0-5,0.40600000000000014,junior
6580,1-2,1-2,75.62,05-10,-2.2889999999999997,sophomore
6581,3-4,3-4,91.54,0-5,2.142,senior
6582,3-4,3-4,93.93,10-15,-0.6600000000000001,senior
6583,3-4,2-3,76.67,05-10,-0.9279999999999999,junior
6584,2-3,2-3,77.95,15-20,-0.5709999999999997,sophomore
6585,2-3,2-3,78.65,0-5,-0.18500000000000005,graduate
6586,3-4,3-4,100.0,05-10,0.8090000000000002,sophomore
6587,3-4,3-4,76.57,10-15,-0.12699999999999978,graduate
6588,2-3,2-3,77.58,05-10,-1.5939999999999999,senior
6589,3-4,3-4,82.03,25-30,0.855,senior
6590,3-4,3-4,81.76,0-5,-0.6179999999999999,freshman
6591,3-4,3-4,60.2,10-15,0.8810000000000002,junior
6592,3-4,3-4,23.31,30-35,-0.8820000000000001,junior
6593,3-4,3-4,72.23,05-10,0.17600000000000016,sophomore
6594,3-4,3-4,54.33,05-10,-0.7070000000000003,freshman
6595,3-4,3-4,75.9,10-15,0.31899999999999995,sophomore
6596,3-4,3-4,90.59,0-5,-0.6459999999999999,freshman
6597,2-3,2-3,77.96,05-10,-0.6869999999999998,sophomore
6598,3-4,3-4,70.81,0-5,0.30500000000000016,freshman
6599,3-4,2-3,88.72,0-5,-0.625,senior
6600,3-4,3-4,84.56,30-35,0.5899999999999999,senior
6601,3-4,3-4,95.13,0-5,-0.532,graduate
6602,3-4,3-4,70.01,05-10,0.0990000000000002,sophomore
6603,3-4,2-3,80.43,10-15,-1.351,senior
6604,3-4,3-4,100.0,05-10,0.25299999999999967,junior
6605,3-4,2-3,72.06,15-20,-1.0699999999999998,senior
6606,2-3,2-3,72.08,20-25,-0.7119999999999997,junior
6607,3-4,3-4,84.84,05-10,1.512,senior
6608,3-4,3-4,58.07,05-10,-0.6990000000000003,freshman
6609,3-4,3-4,100.0,0-5,-0.29200000000000026,freshman
6610,3-4,3-4,68.64,0-5,-0.657,freshman
6611,3-4,3-4,71.58,10-15,0.4299999999999997,sophomore
6612,3-4,3-4,61.25,0-5,-0.371,junior
6613,3-4,3-4,51.81,0-5,-0.2150000000000003,senior
6614,3-4,2-3,67.07,25-30,-0.8109999999999999,senior
6615,3-4,2-3,73.11,25-30,-0.23699999999999966,sophomore
6616,2-3,2-3,80.63,05-10,-0.8729999999999998,senior
6617,3-4,3-4,79.49,10-15,1.31,freshman
6618,3-4,3-4,65.77,0-5,-0.41100000000000003,freshman
6619,2-3,2-3,52.67,05-10,-0.3820000000000001,senior
6620,3-4,3-4,56.26,0-5,0.4660000000000002,senior
6621,2-3,2-3,44.01,0-5,-0.8210000000000002,junior
6622,3-4,3-4,100.0,0-5,0.4490000000000003,sophomore
6623,3-4,3-4,68.39,30-35,0.5390000000000001,graduate
6624,2-3,2-3,75.1,0-5,-1.556,graduate
6625,3-4,3-4,89.91,10-15,0.4980000000000002,junior
6626,2-3,2-3,71.89,0-5,-1.093,graduate
6627,3-4,2-3,67.6,10-15,0.6120000000000001,sophomore
6628,2-3,2-3,56.13,0-5,-0.4419999999999997,junior
6629,3-4,2-3,81.61,10-15,0.039000000000000146,graduate
6630,3-4,3-4,93.23,0-5,0.10099999999999998,junior
